CMDLINE /home/ryan/docker_build/mandarin3d_slicing/venv/bin/python3 app.py
MEM 679.460938 1708955583.8280
MEM 679.460938 1708955583.9285
MEM 679.460938 1708955584.0290
MEM 679.460938 1708955584.1294
MEM 679.460938 1708955584.2299
MEM 679.460938 1708955584.3305
MEM 679.460938 1708955584.4309
MEM 679.460938 1708955584.5313
MEM 679.460938 1708955584.6325
MEM 679.460938 1708955584.7329
MEM 679.460938 1708955584.8333
MEM 679.460938 1708955584.9337
MEM 679.460938 1708955585.0341
MEM 679.460938 1708955585.1346
MEM 679.460938 1708955585.2350
MEM 679.460938 1708955585.3354
MEM 679.460938 1708955585.4357
MEM 679.460938 1708955585.5361
MEM 679.460938 1708955585.6364
MEM 679.460938 1708955585.7369
MEM 679.460938 1708955585.8373
MEM 679.460938 1708955585.9377
MEM 679.460938 1708955586.0381
MEM 679.460938 1708955586.1384
MEM 679.460938 1708955586.2389
MEM 679.460938 1708955586.3393
MEM 679.460938 1708955586.4399
MEM 679.460938 1708955586.5404
MEM 679.460938 1708955586.6408
MEM 679.460938 1708955586.7411
MEM 679.460938 1708955586.8416
MEM 679.460938 1708955586.9421
MEM 679.460938 1708955587.0426
MEM 679.460938 1708955587.1430
MEM 679.460938 1708955587.2434
MEM 679.460938 1708955587.3438
MEM 679.460938 1708955587.4442
MEM 679.460938 1708955587.5447
MEM 679.460938 1708955587.6450
MEM 679.460938 1708955587.7454
MEM 679.460938 1708955587.8459
MEM 679.460938 1708955587.9463
MEM 679.460938 1708955588.0469
MEM 679.460938 1708955588.1475
MEM 679.460938 1708955588.2480
MEM 679.460938 1708955588.3485
MEM 679.460938 1708955588.4489
MEM 679.460938 1708955588.5493
MEM 679.460938 1708955588.6498
MEM 679.460938 1708955588.7502
MEM 679.460938 1708955588.8508
MEM 679.460938 1708955588.9512
MEM 679.460938 1708955589.0517
MEM 679.460938 1708955589.1521
MEM 679.460938 1708955589.2525
MEM 679.460938 1708955589.3529
MEM 679.460938 1708955589.4533
MEM 679.460938 1708955589.5537
MEM 679.460938 1708955589.6542
MEM 679.460938 1708955589.7551
MEM 679.460938 1708955589.8556
MEM 679.460938 1708955589.9561
MEM 679.460938 1708955590.0566
MEM 679.460938 1708955590.1570
MEM 679.460938 1708955590.2575
MEM 679.460938 1708955590.3579
MEM 679.460938 1708955590.4584
MEM 679.460938 1708955590.5589
MEM 679.460938 1708955590.6594
MEM 679.460938 1708955590.7600
MEM 679.460938 1708955590.8605
MEM 679.460938 1708955590.9610
MEM 679.460938 1708955591.0614
MEM 679.460938 1708955591.1618
MEM 679.460938 1708955591.2622
MEM 679.460938 1708955591.3626
MEM 679.460938 1708955591.4631
MEM 679.460938 1708955591.5636
MEM 679.460938 1708955591.6641
MEM 679.460938 1708955591.7646
MEM 679.460938 1708955591.8651
MEM 679.460938 1708955591.9657
MEM 679.460938 1708955592.0662
MEM 679.460938 1708955592.1669
MEM 679.460938 1708955592.2674
MEM 679.460938 1708955592.3679
MEM 679.460938 1708955592.4683
MEM 679.460938 1708955592.5687
MEM 679.460938 1708955592.6691
MEM 679.460938 1708955592.7696
MEM 679.460938 1708955592.8702
MEM 679.460938 1708955592.9706
MEM 679.460938 1708955593.0710
MEM 679.460938 1708955593.1714
MEM 679.460938 1708955593.2719
MEM 679.460938 1708955593.3724
MEM 679.460938 1708955593.4728
MEM 679.460938 1708955593.5732
MEM 679.460938 1708955593.6738
MEM 679.460938 1708955593.7744
MEM 679.460938 1708955593.8750
MEM 679.460938 1708955593.9755
MEM 679.460938 1708955594.0759
MEM 679.460938 1708955594.1765
MEM 679.460938 1708955594.2769
MEM 679.460938 1708955594.3772
MEM 679.460938 1708955594.4776
MEM 679.460938 1708955594.5781
MEM 679.460938 1708955594.6785
MEM 679.460938 1708955594.7789
MEM 679.460938 1708955594.8797
MEM 679.460938 1708955594.9801
MEM 679.460938 1708955595.0805
MEM 679.460938 1708955595.1808
MEM 679.460938 1708955595.2812
MEM 679.460938 1708955595.3815
MEM 679.460938 1708955595.4819
MEM 679.460938 1708955595.5823
MEM 679.460938 1708955595.6833
MEM 679.460938 1708955595.7838
MEM 679.460938 1708955595.8842
MEM 679.460938 1708955595.9846
MEM 679.460938 1708955596.0850
MEM 679.460938 1708955596.1854
MEM 679.460938 1708955596.2858
MEM 679.460938 1708955596.3864
MEM 679.460938 1708955596.4869
MEM 679.460938 1708955596.5873
MEM 679.460938 1708955596.6878
MEM 679.460938 1708955596.7883
MEM 679.460938 1708955596.8888
MEM 679.460938 1708955596.9892
MEM 679.460938 1708955597.0896
MEM 679.460938 1708955597.1903
MEM 679.460938 1708955597.2907
MEM 679.460938 1708955597.3910
MEM 679.460938 1708955597.4918
MEM 679.460938 1708955597.5922
MEM 679.460938 1708955597.6926
MEM 679.460938 1708955597.7930
MEM 679.460938 1708955597.8934
MEM 679.460938 1708955597.9938
MEM 679.460938 1708955598.0944
MEM 679.460938 1708955598.1948
MEM 679.460938 1708955598.2952
MEM 679.460938 1708955598.3955
MEM 679.460938 1708955598.4961
MEM 679.460938 1708955598.5966
MEM 679.460938 1708955598.6972
MEM 679.460938 1708955598.7977
MEM 679.460938 1708955598.8981
MEM 679.460938 1708955598.9985
MEM 679.460938 1708955599.0989
MEM 679.460938 1708955599.1995
MEM 679.460938 1708955599.2999
MEM 679.460938 1708955599.4004
MEM 679.460938 1708955599.5010
MEM 679.460938 1708955599.6015
MEM 679.460938 1708955599.7021
MEM 679.460938 1708955599.8026
MEM 679.460938 1708955599.9034
MEM 679.460938 1708955600.0042
MEM 679.460938 1708955600.1047
MEM 679.460938 1708955600.2051
MEM 679.460938 1708955600.3056
MEM 679.460938 1708955600.4062
MEM 679.460938 1708955600.5066
MEM 679.460938 1708955600.6070
MEM 679.460938 1708955600.7074
MEM 679.460938 1708955600.8078
MEM 679.460938 1708955600.9082
MEM 679.460938 1708955601.0086
MEM 679.460938 1708955601.1091
MEM 679.460938 1708955601.2095
MEM 679.460938 1708955601.3099
MEM 679.460938 1708955601.4104
MEM 679.460938 1708955601.5108
MEM 679.460938 1708955601.6112
MEM 679.460938 1708955601.7116
MEM 679.460938 1708955601.8121
MEM 679.460938 1708955601.9125
MEM 679.460938 1708955602.0130
MEM 679.460938 1708955602.1134
MEM 679.460938 1708955602.2138
MEM 679.460938 1708955602.3143
MEM 679.460938 1708955602.4148
MEM 679.460938 1708955602.5152
MEM 679.460938 1708955602.6155
MEM 679.460938 1708955602.7161
MEM 679.460938 1708955602.8166
MEM 679.460938 1708955602.9170
MEM 679.460938 1708955603.0174
MEM 679.460938 1708955603.1179
MEM 679.460938 1708955603.2183
MEM 679.460938 1708955603.3188
MEM 679.460938 1708955603.4192
MEM 679.460938 1708955603.5196
MEM 679.460938 1708955603.6203
MEM 679.460938 1708955603.7209
MEM 679.460938 1708955603.8214
MEM 679.460938 1708955603.9218
MEM 679.460938 1708955604.0222
MEM 679.460938 1708955604.1225
MEM 679.460938 1708955604.2230
MEM 679.460938 1708955604.3234
MEM 679.460938 1708955604.4240
MEM 679.460938 1708955604.5244
MEM 679.460938 1708955604.6250
MEM 679.460938 1708955604.7256
MEM 679.460938 1708955604.8262
MEM 679.460938 1708955604.9266
MEM 679.460938 1708955605.0271
MEM 679.460938 1708955605.1280
MEM 679.460938 1708955605.2284
MEM 679.460938 1708955605.3288
MEM 679.460938 1708955605.4292
MEM 679.460938 1708955605.5297
MEM 679.460938 1708955605.6301
MEM 679.460938 1708955605.7305
MEM 679.460938 1708955605.8310
MEM 679.460938 1708955605.9315
MEM 679.460938 1708955606.0320
MEM 679.460938 1708955606.1326
MEM 679.460938 1708955606.2330
MEM 679.460938 1708955606.3336
MEM 679.460938 1708955606.4341
MEM 679.460938 1708955606.5345
MEM 679.460938 1708955606.6350
MEM 679.460938 1708955606.7354
MEM 679.460938 1708955606.8358
MEM 679.460938 1708955606.9363
MEM 679.460938 1708955607.0367
MEM 679.460938 1708955607.1372
MEM 679.460938 1708955607.2376
MEM 679.460938 1708955607.3381
MEM 679.460938 1708955607.4385
MEM 679.460938 1708955607.5392
MEM 679.460938 1708955607.6397
MEM 679.460938 1708955607.7401
MEM 679.460938 1708955607.8405
MEM 679.460938 1708955607.9409
MEM 679.460938 1708955608.0412
MEM 679.460938 1708955608.1416
MEM 679.460938 1708955608.2420
MEM 679.460938 1708955608.3425
MEM 679.460938 1708955608.4431
MEM 679.460938 1708955608.5438
MEM 679.460938 1708955608.6442
MEM 679.460938 1708955608.7445
MEM 679.460938 1708955608.8450
MEM 679.460938 1708955608.9456
MEM 679.460938 1708955609.0460
MEM 679.460938 1708955609.1464
MEM 679.460938 1708955609.2469
MEM 679.460938 1708955609.3473
MEM 679.460938 1708955609.4476
MEM 679.460938 1708955609.5480
MEM 679.460938 1708955609.6484
MEM 679.460938 1708955609.7511
MEM 679.460938 1708955609.8515
MEM 679.460938 1708955609.9518
MEM 679.460938 1708955610.0521
MEM 679.460938 1708955610.1525
MEM 679.460938 1708955610.2529
MEM 679.460938 1708955610.3532
MEM 679.460938 1708955610.4536
MEM 679.460938 1708955610.5542
MEM 679.460938 1708955610.6545
MEM 679.460938 1708955610.7550
MEM 679.460938 1708955610.8554
MEM 679.460938 1708955610.9558
MEM 679.460938 1708955611.0563
MEM 679.460938 1708955611.1569
MEM 679.460938 1708955611.2573
MEM 679.460938 1708955611.3576
MEM 679.460938 1708955611.4580
MEM 679.460938 1708955611.5583
MEM 679.460938 1708955611.6588
MEM 679.460938 1708955611.7593
MEM 679.460938 1708955611.8597
MEM 679.460938 1708955611.9601
MEM 679.460938 1708955612.0606
MEM 679.460938 1708955612.1610
MEM 679.460938 1708955612.2616
MEM 679.460938 1708955612.3622
MEM 679.460938 1708955612.4626
MEM 679.460938 1708955612.5630
MEM 679.460938 1708955612.6634
MEM 679.460938 1708955612.7639
MEM 679.460938 1708955612.8643
MEM 679.460938 1708955612.9647
MEM 679.460938 1708955613.0651
MEM 679.460938 1708955613.1656
MEM 679.460938 1708955613.2660
MEM 679.460938 1708955613.3665
MEM 679.460938 1708955613.4669
MEM 679.460938 1708955613.5675
MEM 679.460938 1708955613.6679
MEM 679.460938 1708955613.7683
MEM 679.460938 1708955613.8688
MEM 679.460938 1708955613.9693
MEM 679.460938 1708955614.0697
MEM 679.460938 1708955614.1700
MEM 679.460938 1708955614.2704
MEM 679.460938 1708955614.3710
MEM 679.460938 1708955614.4714
MEM 679.460938 1708955614.5719
MEM 679.460938 1708955614.6723
MEM 679.460938 1708955614.7727
MEM 679.460938 1708955614.8733
MEM 679.460938 1708955614.9738
MEM 679.460938 1708955615.0742
MEM 679.460938 1708955615.1746
MEM 679.460938 1708955615.2750
MEM 679.460938 1708955615.3762
MEM 679.460938 1708955615.4767
MEM 679.460938 1708955615.5770
MEM 679.460938 1708955615.6775
MEM 679.460938 1708955615.7779
MEM 679.460938 1708955615.8784
MEM 679.460938 1708955615.9788
MEM 679.460938 1708955616.0792
MEM 679.460938 1708955616.1795
MEM 679.460938 1708955616.2799
MEM 679.460938 1708955616.3803
MEM 679.460938 1708955616.4808
MEM 679.460938 1708955616.5813
MEM 679.460938 1708955616.6818
MEM 679.460938 1708955616.7823
MEM 679.460938 1708955616.8827
MEM 679.460938 1708955616.9832
MEM 679.460938 1708955617.0836
MEM 679.460938 1708955617.1840
MEM 679.460938 1708955617.2844
MEM 679.460938 1708955617.3848
MEM 679.460938 1708955617.4852
MEM 679.460938 1708955617.5855
MEM 679.460938 1708955617.6860
MEM 679.460938 1708955617.7864
MEM 679.460938 1708955617.8868
MEM 679.460938 1708955617.9871
MEM 679.460938 1708955618.0876
MEM 679.460938 1708955618.1880
MEM 679.460938 1708955618.2886
MEM 679.460938 1708955618.3890
MEM 679.460938 1708955618.4895
MEM 679.460938 1708955618.5898
MEM 679.460938 1708955618.6903
MEM 679.460938 1708955618.7909
MEM 679.460938 1708955618.8915
MEM 679.460938 1708955618.9919
MEM 679.460938 1708955619.0923
MEM 679.460938 1708955619.1927
MEM 679.460938 1708955619.2932
MEM 679.460938 1708955619.3936
MEM 679.460938 1708955619.4940
MEM 679.460938 1708955619.5944
MEM 679.460938 1708955619.6949
MEM 679.460938 1708955619.7954
MEM 679.460938 1708955619.8958
MEM 679.460938 1708955619.9962
MEM 679.460938 1708955620.0966
MEM 679.460938 1708955620.1984
MEM 679.460938 1708955620.2989
MEM 679.460938 1708955620.3995
MEM 679.460938 1708955620.5007
MEM 679.460938 1708955620.6011
MEM 679.460938 1708955620.7016
MEM 679.460938 1708955620.8020
MEM 679.460938 1708955620.9024
MEM 679.460938 1708955621.0029
MEM 679.460938 1708955621.1034
MEM 679.460938 1708955621.2038
MEM 679.460938 1708955621.3042
MEM 679.460938 1708955621.4047
MEM 679.460938 1708955621.5050
MEM 679.460938 1708955621.6054
MEM 679.460938 1708955621.7058
MEM 679.460938 1708955621.8062
MEM 679.460938 1708955621.9067
MEM 679.460938 1708955622.0071
MEM 679.460938 1708955622.1075
MEM 679.460938 1708955622.2079
MEM 679.460938 1708955622.3083
MEM 679.460938 1708955622.4089
MEM 679.460938 1708955622.5094
MEM 679.460938 1708955622.6098
MEM 679.460938 1708955622.7102
MEM 679.460938 1708955622.8108
MEM 679.460938 1708955622.9112
MEM 679.460938 1708955623.0117
MEM 679.460938 1708955623.1121
MEM 679.460938 1708955623.2126
MEM 679.460938 1708955623.3131
MEM 679.460938 1708955623.4136
MEM 679.460938 1708955623.5140
MEM 679.460938 1708955623.6145
MEM 679.460938 1708955623.7149
MEM 679.460938 1708955623.8156
MEM 679.460938 1708955623.9160
MEM 679.460938 1708955624.0166
MEM 679.460938 1708955624.1171
MEM 679.460938 1708955624.2177
MEM 679.460938 1708955624.3181
MEM 679.460938 1708955624.4185
MEM 679.460938 1708955624.5190
MEM 679.460938 1708955624.6194
MEM 679.460938 1708955624.7197
MEM 679.460938 1708955624.8202
MEM 679.460938 1708955624.9207
MEM 679.460938 1708955625.0211
MEM 679.460938 1708955625.1216
MEM 679.460938 1708955625.2220
MEM 679.460938 1708955625.3224
MEM 679.460938 1708955625.4228
MEM 679.460938 1708955625.5232
MEM 679.460938 1708955625.6242
MEM 679.460938 1708955625.7246
MEM 679.460938 1708955625.8251
MEM 679.460938 1708955625.9255
MEM 679.460938 1708955626.0259
MEM 679.460938 1708955626.1263
MEM 679.460938 1708955626.2268
MEM 679.460938 1708955626.3273
MEM 679.460938 1708955626.4277
MEM 679.460938 1708955626.5283
MEM 679.460938 1708955626.6288
MEM 679.460938 1708955626.7294
MEM 679.460938 1708955626.8298
MEM 679.460938 1708955626.9301
MEM 679.460938 1708955627.0306
MEM 679.460938 1708955627.1310
MEM 679.460938 1708955627.2313
MEM 679.460938 1708955627.3317
MEM 679.460938 1708955627.4322
MEM 679.460938 1708955627.5326
MEM 679.460938 1708955627.6332
MEM 679.460938 1708955627.7336
MEM 679.460938 1708955627.8341
MEM 679.460938 1708955627.9346
MEM 679.460938 1708955628.0352
MEM 679.460938 1708955628.1357
MEM 679.460938 1708955628.2363
MEM 679.460938 1708955628.3367
MEM 679.460938 1708955628.4372
MEM 679.460938 1708955628.5376
MEM 679.460938 1708955628.6379
MEM 679.460938 1708955628.7384
MEM 679.460938 1708955628.8388
MEM 679.460938 1708955628.9391
MEM 679.460938 1708955629.0395
MEM 679.460938 1708955629.1399
MEM 679.460938 1708955629.2403
MEM 679.460938 1708955629.3408
MEM 679.460938 1708955629.4412
MEM 679.460938 1708955629.5417
MEM 679.460938 1708955629.6421
MEM 679.460938 1708955629.7425
MEM 679.460938 1708955629.8429
MEM 679.460938 1708955629.9435
MEM 679.460938 1708955630.0440
MEM 679.460938 1708955630.1444
MEM 679.460938 1708955630.2448
MEM 679.460938 1708955630.3452
MEM 679.460938 1708955630.4457
MEM 679.460938 1708955630.5461
MEM 679.460938 1708955630.6466
MEM 679.460938 1708955630.7473
MEM 679.460938 1708955630.8477
MEM 679.460938 1708955630.9481
MEM 679.460938 1708955631.0485
MEM 679.460938 1708955631.1489
MEM 679.460938 1708955631.2494
MEM 679.460938 1708955631.3498
MEM 679.460938 1708955631.4503
MEM 679.460938 1708955631.5507
MEM 679.460938 1708955631.6512
MEM 679.460938 1708955631.7516
MEM 679.460938 1708955631.8520
MEM 679.460938 1708955631.9525
MEM 679.460938 1708955632.0529
MEM 679.460938 1708955632.1534
MEM 679.460938 1708955632.2539
MEM 679.460938 1708955632.3545
MEM 679.460938 1708955632.4551
MEM 679.460938 1708955632.5556
MEM 679.460938 1708955632.6560
MEM 679.460938 1708955632.7565
MEM 679.460938 1708955632.8569
MEM 679.460938 1708955632.9574
MEM 679.460938 1708955633.0579
MEM 679.460938 1708955633.1585
MEM 679.460938 1708955633.2591
MEM 679.460938 1708955633.3596
MEM 679.460938 1708955633.4601
MEM 679.460938 1708955633.5608
MEM 679.460938 1708955633.6612
MEM 679.460938 1708955633.7616
MEM 679.460938 1708955633.8620
MEM 679.460938 1708955633.9624
MEM 679.460938 1708955634.0629
MEM 679.460938 1708955634.1635
MEM 679.460938 1708955634.2640
MEM 679.460938 1708955634.3646
MEM 679.460938 1708955634.4652
MEM 679.460938 1708955634.5655
MEM 679.460938 1708955634.6659
MEM 679.460938 1708955634.7663
MEM 679.460938 1708955634.8670
MEM 679.460938 1708955634.9673
MEM 679.460938 1708955635.0678
MEM 679.460938 1708955635.1682
MEM 679.460938 1708955635.2686
MEM 679.460938 1708955635.3691
MEM 679.460938 1708955635.4695
MEM 679.460938 1708955635.5699
MEM 679.460938 1708955635.6706
MEM 679.460938 1708955635.7710
MEM 679.460938 1708955635.8717
MEM 679.460938 1708955635.9721
MEM 679.460938 1708955636.0726
MEM 679.460938 1708955636.1730
MEM 679.460938 1708955636.2735
MEM 679.460938 1708955636.3739
MEM 679.460938 1708955636.4745
MEM 679.460938 1708955636.5751
MEM 679.460938 1708955636.6756
MEM 679.460938 1708955636.7761
MEM 679.460938 1708955636.8766
MEM 679.460938 1708955636.9772
MEM 679.460938 1708955637.0777
MEM 679.460938 1708955637.1783
MEM 679.460938 1708955637.2787
MEM 679.460938 1708955637.3793
MEM 679.460938 1708955637.4797
MEM 679.460938 1708955637.5801
MEM 679.460938 1708955637.6804
MEM 679.460938 1708955637.7808
MEM 679.460938 1708955637.8813
MEM 679.460938 1708955637.9818
MEM 679.460938 1708955638.0822
MEM 679.460938 1708955638.1830
MEM 679.460938 1708955638.2834
MEM 679.460938 1708955638.3838
MEM 679.460938 1708955638.4843
MEM 679.460938 1708955638.5848
MEM 679.460938 1708955638.6852
MEM 679.460938 1708955638.7856
MEM 679.460938 1708955638.8860
MEM 679.460938 1708955638.9867
MEM 679.460938 1708955639.0871
MEM 679.460938 1708955639.1875
MEM 679.460938 1708955639.2879
MEM 679.460938 1708955639.3884
MEM 679.460938 1708955639.4888
MEM 679.460938 1708955639.5893
MEM 679.460938 1708955639.6897
MEM 679.460938 1708955639.7901
MEM 679.460938 1708955639.8905
MEM 679.460938 1708955639.9909
MEM 679.460938 1708955640.0913
MEM 679.460938 1708955640.1918
MEM 679.460938 1708955640.2922
MEM 679.460938 1708955640.3928
MEM 679.460938 1708955640.4933
MEM 679.460938 1708955640.5939
MEM 679.460938 1708955640.6943
MEM 679.460938 1708955640.7949
MEM 679.460938 1708955640.8953
MEM 679.460938 1708955640.9964
MEM 679.460938 1708955641.0970
MEM 679.460938 1708955641.1974
MEM 679.460938 1708955641.2978
MEM 679.460938 1708955641.3982
MEM 679.460938 1708955641.4986
MEM 679.460938 1708955641.5992
MEM 679.460938 1708955641.6998
MEM 679.460938 1708955641.8003
MEM 679.460938 1708955641.9007
MEM 679.460938 1708955642.0013
MEM 679.460938 1708955642.1018
MEM 679.460938 1708955642.2023
MEM 679.460938 1708955642.3027
MEM 679.460938 1708955642.4032
MEM 679.460938 1708955642.5037
MEM 679.460938 1708955642.6042
MEM 679.460938 1708955642.7046
MEM 679.460938 1708955642.8051
MEM 679.460938 1708955642.9056
MEM 679.460938 1708955643.0062
MEM 679.460938 1708955643.1066
MEM 679.460938 1708955643.2070
MEM 679.460938 1708955643.3074
MEM 679.460938 1708955643.4078
MEM 679.460938 1708955643.5083
MEM 679.460938 1708955643.6089
MEM 679.460938 1708955643.7093
MEM 679.460938 1708955643.8097
MEM 679.460938 1708955643.9102
MEM 679.460938 1708955644.0108
MEM 679.460938 1708955644.1114
MEM 679.460938 1708955644.2120
MEM 679.460938 1708955644.3123
MEM 679.460938 1708955644.4127
MEM 679.460938 1708955644.5130
MEM 679.460938 1708955644.6136
MEM 679.460938 1708955644.7140
MEM 679.460938 1708955644.8145
MEM 679.460938 1708955644.9150
MEM 679.460938 1708955645.0154
MEM 679.460938 1708955645.1158
MEM 679.460938 1708955645.2163
MEM 679.460938 1708955645.3167
MEM 679.460938 1708955645.4171
MEM 679.460938 1708955645.5174
MEM 679.460938 1708955645.6178
MEM 679.460938 1708955645.7182
MEM 679.460938 1708955645.8187
MEM 679.460938 1708955645.9192
MEM 679.460938 1708955646.0196
MEM 679.460938 1708955646.1205
MEM 679.460938 1708955646.2210
MEM 679.460938 1708955646.3214
MEM 679.460938 1708955646.4221
MEM 679.460938 1708955646.5225
MEM 679.460938 1708955646.6229
MEM 679.460938 1708955646.7235
MEM 679.460938 1708955646.8239
MEM 679.460938 1708955646.9244
MEM 679.460938 1708955647.0250
MEM 679.460938 1708955647.1254
MEM 679.460938 1708955647.2259
MEM 679.460938 1708955647.3263
MEM 679.460938 1708955647.4266
MEM 679.460938 1708955647.5270
MEM 679.460938 1708955647.6274
MEM 679.460938 1708955647.7278
MEM 679.460938 1708955647.8282
MEM 679.460938 1708955647.9287
MEM 679.460938 1708955648.0291
MEM 679.460938 1708955648.1295
MEM 679.460938 1708955648.2299
MEM 679.460938 1708955648.3304
MEM 679.460938 1708955648.4308
MEM 679.460938 1708955648.5313
MEM 679.460938 1708955648.6317
MEM 679.460938 1708955648.7321
MEM 679.460938 1708955648.8325
MEM 679.460938 1708955648.9329
MEM 679.460938 1708955649.0333
MEM 679.460938 1708955649.1338
MEM 679.460938 1708955649.2342
MEM 679.460938 1708955649.3347
MEM 679.460938 1708955649.4351
MEM 679.460938 1708955649.5357
MEM 679.460938 1708955649.6362
MEM 679.460938 1708955649.7367
MEM 679.460938 1708955649.8371
MEM 679.460938 1708955649.9375
MEM 679.460938 1708955650.0381
MEM 679.460938 1708955650.1385
MEM 679.460938 1708955650.2389
MEM 679.460938 1708955650.3394
MEM 679.460938 1708955650.4398
MEM 679.460938 1708955650.5404
MEM 679.460938 1708955650.6409
MEM 679.460938 1708955650.7414
MEM 679.460938 1708955650.8419
MEM 679.460938 1708955650.9423
MEM 679.460938 1708955651.0426
MEM 679.460938 1708955651.1432
MEM 679.460938 1708955651.2444
MEM 679.460938 1708955651.3448
MEM 679.460938 1708955651.4453
MEM 679.460938 1708955651.5458
MEM 679.460938 1708955651.6462
MEM 679.460938 1708955651.7466
MEM 679.460938 1708955651.8470
MEM 679.460938 1708955651.9474
MEM 679.460938 1708955652.0478
MEM 679.460938 1708955652.1482
MEM 679.460938 1708955652.2486
MEM 679.460938 1708955652.3490
MEM 679.460938 1708955652.4495
MEM 679.460938 1708955652.5499
MEM 679.460938 1708955652.6504
MEM 679.460938 1708955652.7511
MEM 679.460938 1708955652.8517
MEM 679.460938 1708955652.9521
MEM 679.460938 1708955653.0525
MEM 679.460938 1708955653.1529
MEM 679.460938 1708955653.2533
MEM 679.460938 1708955653.3539
MEM 679.460938 1708955653.4545
MEM 679.460938 1708955653.5550
MEM 679.460938 1708955653.6555
MEM 679.460938 1708955653.7559
MEM 679.460938 1708955653.8563
MEM 679.460938 1708955653.9567
MEM 679.460938 1708955654.0571
MEM 679.460938 1708955654.1576
MEM 679.460938 1708955654.2579
MEM 679.460938 1708955654.3582
MEM 679.460938 1708955654.4587
MEM 679.460938 1708955654.5591
MEM 679.460938 1708955654.6595
MEM 679.460938 1708955654.7599
MEM 679.460938 1708955654.8605
MEM 679.460938 1708955654.9609
MEM 679.460938 1708955655.0612
MEM 679.460938 1708955655.1617
MEM 679.460938 1708955655.2620
MEM 679.460938 1708955655.3624
MEM 679.460938 1708955655.4628
MEM 679.460938 1708955655.5631
MEM 679.460938 1708955655.6636
MEM 679.460938 1708955655.7640
MEM 679.460938 1708955655.8644
MEM 679.460938 1708955655.9649
MEM 679.460938 1708955656.0655
MEM 679.460938 1708955656.1660
MEM 679.460938 1708955656.2663
MEM 679.460938 1708955656.3709
MEM 679.460938 1708955656.4715
MEM 679.460938 1708955656.5719
MEM 679.460938 1708955656.6723
MEM 679.460938 1708955656.7727
MEM 679.460938 1708955656.8732
MEM 679.460938 1708955656.9735
MEM 679.460938 1708955657.0740
MEM 679.460938 1708955657.1744
MEM 679.460938 1708955657.2748
MEM 679.460938 1708955657.3752
MEM 679.460938 1708955657.4756
MEM 679.460938 1708955657.5760
MEM 679.460938 1708955657.6765
MEM 679.460938 1708955657.7769
MEM 679.460938 1708955657.8774
MEM 679.460938 1708955657.9778
MEM 679.460938 1708955658.0784
MEM 679.460938 1708955658.1799
MEM 679.460938 1708955658.2804
MEM 679.460938 1708955658.3808
MEM 679.460938 1708955658.4812
MEM 679.460938 1708955658.5818
MEM 679.460938 1708955658.6824
MEM 679.460938 1708955658.7828
MEM 679.460938 1708955658.8832
MEM 679.460938 1708955658.9836
MEM 679.460938 1708955659.0841
MEM 679.460938 1708955659.1846
MEM 679.460938 1708955659.2852
MEM 679.460938 1708955659.3856
MEM 679.460938 1708955659.4861
MEM 679.460938 1708955659.5865
MEM 679.460938 1708955659.6869
MEM 679.460938 1708955659.7874
MEM 679.460938 1708955659.8878
MEM 679.460938 1708955659.9882
MEM 679.460938 1708955660.0887
MEM 679.460938 1708955660.1891
MEM 679.460938 1708955660.2896
MEM 679.460938 1708955660.3901
MEM 679.460938 1708955660.4905
MEM 679.460938 1708955660.5910
MEM 679.460938 1708955660.6915
MEM 679.460938 1708955660.7918
MEM 679.460938 1708955660.8922
MEM 679.460938 1708955660.9927
MEM 679.460938 1708955661.0931
MEM 679.460938 1708955661.1936
MEM 679.460938 1708955661.2939
MEM 679.460938 1708955661.3943
MEM 679.460938 1708955661.4950
MEM 679.460938 1708955661.5954
MEM 679.460938 1708955661.6958
MEM 679.460938 1708955661.7962
MEM 679.460938 1708955661.8966
MEM 679.460938 1708955661.9970
MEM 679.460938 1708955662.0975
MEM 679.460938 1708955662.1980
MEM 679.460938 1708955662.2985
MEM 679.460938 1708955662.3989
MEM 679.460938 1708955662.4994
MEM 679.460938 1708955662.6002
MEM 679.460938 1708955662.7005
MEM 679.460938 1708955662.8011
MEM 679.460938 1708955662.9017
MEM 679.460938 1708955663.0021
MEM 679.460938 1708955663.1027
MEM 679.460938 1708955663.2032
MEM 679.460938 1708955663.3036
MEM 679.460938 1708955663.4041
MEM 679.460938 1708955663.5047
MEM 679.460938 1708955663.6053
MEM 679.460938 1708955663.7059
MEM 679.460938 1708955663.8064
MEM 679.460938 1708955663.9068
MEM 679.460938 1708955664.0073
MEM 679.460938 1708955664.1076
MEM 679.460938 1708955664.2081
MEM 679.460938 1708955664.3086
MEM 679.460938 1708955664.4090
MEM 679.460938 1708955664.5094
MEM 679.460938 1708955664.6100
MEM 679.460938 1708955664.7106
MEM 679.460938 1708955664.8111
MEM 679.460938 1708955664.9117
MEM 679.460938 1708955665.0121
MEM 679.460938 1708955665.1124
MEM 679.460938 1708955665.2129
MEM 679.460938 1708955665.3136
MEM 679.460938 1708955665.4140
MEM 679.460938 1708955665.5144
MEM 679.460938 1708955665.6151
MEM 679.460938 1708955665.7155
MEM 679.460938 1708955665.8159
MEM 679.460938 1708955665.9165
MEM 679.460938 1708955666.0170
MEM 679.460938 1708955666.1174
MEM 679.460938 1708955666.2179
